path,user_text,ai_suggestion,jsd_similarity,acceptance_status,pos_similarity
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,The man vanishes before you can reply,You're standing in the lobby of a hotel.,0.7213843199117053,accepted,0.6666666666666666
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,How can i be a queen when i am a man?,"A man walks up to you and says ""I'm going to make you a queen, and all your dreams will come true.""",0.36358115265929514,rejected,0.6236480624445477
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"-You your hair is long, but you've always been told that as a man it's not okay to have lYour","So you get it cut, but it instantly begins to grow back.",0.7331686476442949,accepted,0.5977900477395643
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"More important than that, what am I the queen of?",You are now a queen.,0.8988004925892593,accepted,0.7833494518006403
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"You walk outside and start to hear a buzzing noise as you get closer to your car. All of a sudden you can see a bee flying around you. You are allergic, so you begin to become a little nervous. Moments later, many more bees swarm around you. The bees all come to a still motion, still flying but not moving back and forth. A little bee lands on your shoulder and says ""Your Majesty, what are your orders?"".",You are a relatively wealthy man.,0.34137122226703054,rejected,0.8206518066482897
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"You swat at the bees, but they fly back to their original formation. What is going on?",They laugh for 15 minutes straight.,0.4714850083310138,accepted,0.8386278693775346
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,You can't stop thinking about the man in the trench coat and fedora. What did he do to me? Why did he say I was a queen and all my dreams would come true?,"""You are the Queen of Bees.",0.3125770134920187,accepted,0.8051091587951027
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,The bees all start laughing.,All of your dreams will come true!,0.6138437451368264,rejected,0.6708203932499369
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""Your Majesty, what are your orders?"" they say. ""Why are you all calling me majesty"" I asked the bees.?",They say.,0.520605260059495,accepted,0.8962214298964417
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""Because you are the queen of course!","""But i'm a man.""",0.49093960623213073,accepted,0.8153742483272114
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,We're your servants and we will do anything for you. How can you not know this?,I exclaimed.,0.4130126099230591,accepted,0.7537075808102849
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""","""Your Majesty, your government made you a holiday queen.",0.6515268885633403,rejected,0.5477225575051661
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,They say.,"You must give us orders"" they said.",0.40150792688990733,accepted,0.9271726499455306
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""What do I have to do to get you all off of me?"" ""I am a man, i can not be a queen""",The bees replied.,0.42044109831040366,accepted,0.5679076368296746
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,I exclaimed.,At this point I am getting extremely nervous.,0.1920106581552945,accepted,0.5773502691896257
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""You are a queen, and all of this is your kingdom.",I say.,0.7746878320325689,accepted,0.6735753140545635
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"So what is your order?""",The next day i woke up in a meadow with a beautiful dress on.,0.3561351469317243,accepted,0.3296171265436078
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,The bees say.,You start to hear a buzzing noise.,0.3784390069539705,accepted,0.8660254037844388
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""Okay, i will think about it.""",I say.,0.8108645380573755,accepted,0.8249579113843056
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,I say to the bees.,They then all suddenly fell asleep.,0.24740538159751257,accepted,0.492365963917331
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,"""We will be waiting on your command.""","""I need to know if this is real or not.""",0.888577645429529,accepted,0.7602631123499285
./coauthor-v1.0/d301787ad1c14454943032e70f5f46f0.jsonl,they reply.,"""It is real your majesty, you can taste it, touch it, smell it.",0.6994262756736123,accepted,0.9271726499455307
./coauthor-v1.0/007769c9000e457eae8485221041802d.jsonl,He,He realizes that he loves her enough to start changing.,0.5848048481366281,rejected,0.5570860145311556
./coauthor-v1.0/007769c9000e457eae8485221041802d.jsonl,"doesn't realize that he can look like any countless number of people, but that's not what matters. He's never developed a personality. He just shifts to look different constantly so he's never had to develop one.","He's learning that he doesn't need to change his appearance, but he does need to start changing his behavior.",0.5420910771619017,rejected,0.8936279768762624
./coauthor-v1.0/007769c9000e457eae8485221041802d.jsonl,Yet again he only gets so far before she dumps him. This time he goes and asks her what is wrong. She tells him that he just didn't seem very passionate about anything. He only seemed focused on her.,He starts to find out what makes him tick.,0.871772525705256,accepted,0.7934075273751217
./coauthor-v1.0/007769c9000e457eae8485221041802d.jsonl,"He realizes that he loves her enough to start changing not only physically but mentally. 

He begins going to see a psychologist to learn about himself. He also starts taking classes at a local community college. He's learning to try and find out who he is.",He's no longer constantly trying to change himself for her.,0.7416842022607184,accepted,0.8281450210103154
./coauthor-v1.0/007769c9000e457eae8485221041802d.jsonl,"He's learning that he doesn't need to change his appearance, but he does need to start changing his behavior. Over time he starts to discover that he does have interests.",She comes over and talks to him.,0.42267080293352943,accepted,0.7688337623041293
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,You look to your left and see a version of yourself that is wearing gold and diamonds.,"You say to him, ""I wish I was you.""",0.4313564593105753,accepted,0.6675185501017563
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"You say to him, ""I wish I was you.""er","""You are me,"" she replies.",0.4213530957061803,accepted,0.9544388438753882
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""You are me,"" she replies.","""I was you in your last life, and I'll be you in your next life.""",0.8129049139827086,accepted,0.8277591347639635
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""I was you in your last life, and I'll be you in your next life.""

""But I dont 'remember having a life like yours. I was dirt poor and dropped on a doorstep of a church as a baby. I died at age 26 when my boyfriend murdered me,"" you say.","""I know.",0.515896583642826,accepted,0.7209840939145002
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""I know.
 I watched it all happen in real time. Look ahead, do you see that small white beam of light?"" She asks you.",You look ahead and see a white beam of light.,0.7811249965597324,accepted,0.7756717518813396
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"You look ahead and see a white beam of light.
- on the theatre screen","""Yes, I do.""",0.4657654150325967,accepted,0.4148728575225928
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""Yes, I do.""

That is the birth canal opening. The next one of us is about to be born. We will watch her life, her mistakes, and her successes in their entirety. """"\
\","""What did you do in your life to become so miserable?""",0.2382363753619866,rejected,0.8874724046729747
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"You look to your right. You sde another version of yourself that is old, hollow, and anemic in appearance.","""I was a prostitute, and I contracted AIDS,"" she replies.",0.6502690236006994,rejected,0.7924058156930615
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""What did you do in your life to become so miserabl  You ask.","""I was raped on a daily basis, and I died of drug overdose at the age of 41.""",0.5059468351780088,accepted,0.6666666666666666
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""I was a prostitute, and I contracted AIDS,"" she replies.","""I watched that life in real-time, too.",0.2780431375283414,accepted,0.8075006161486821
./coauthor-v1.0/200b5a62bded44f6ba8320c117bee58a.jsonl,"""I was raped on a daily basis, and I died of drug overdose at the age of 41.""8",","" the two versions of yourself say in unison.",0.2558253489782547,accepted,0.8775799223697636
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"The president stared at his advisors. They stared at the tvs, equiped to accept psignals outside of the narrow range assigned to the US for the first time in 50 years. The whole world was out there. And this whole time they had been living their lives without the USA.",America was the only nation left in isolation.,0.44001997807109783,accepted,0.9143542648635813
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"America was the only nation left in isolation. 

THe preseident turned towards hihFirst Advisor ""Johnson what does this all mean? I remember as a child - we all agreed, they all agreed....""

Johnson was shocked himself, finding it hard to gather the words the President wanted to hear.","""I don't know sir...What did the Russians say?""",0.733158292395248,accepted,0.8639918091782164
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"""I don't know sir...What did the Russians say?""

The President went even more pale. ""Apparently there aren't ""Russians"" anymore. Just the West Asian Conglomerate.""",The First Advisor was confused.,0.5583371242732527,accepted,0.7089534983068397
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"The First Advisor was confused.
 The Interior Minister of Isolation Management spoke upReturntell, a couple of years after we all entered isolation several, well, many countries,  were experiencing famine and such, not large enough or in the right climate to produce enough food and goods to support the populace. So they came out first, looking for help. But but about 5 years in even the larger countries came out, after protests and government turnover forced the issue.""","The first advisor spoke up again, ""Well sir...we have no standing.",0.6692802783791383,rejected,0.8800694819124402
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"""So what does that all mean, where do we stand?""","""Well that's not good.""",0.48927606456329875,accepted,0.7423074889580903
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"The first advisor spoke up again, ""Well sir...we have no standing.
 As you can see, the rest of the world has continued to advance. And judging by the communications we received in response to our return greetings, they aren't actually all that interested in dealing with us. Sir, to be honest, they think we are weak and a liability.""","""You know, even in the days leading up to the return we had many who said that it was a mistake.",0.8323545791357375,accepted,0.9414235954395258
./coauthor-v1.0/06209e0aab79451d994d756ff3542754.jsonl,"""But we're an economic and military powerhouse!""
 Shouted the President. ""We just need to show them...""

The rest of the council shook their heads. Various voices spoke up ""After 50 years supressed, our people don't have the same energy"" ""...pTHey know more than us now...h"" ""of self restraintOur newer generations lack drive...""

Then the High Minister of Isolation Planning andd Maintenecean","We don't have to lead the world again, we just need to get enough traction that we can survive as a nation.",0.31782212016842204,rejected,0.7313588881552838
./coauthor-v1.0/2d9bcb435a994711829fe6b05f256fdb.jsonl,Side effects include,"paranoia, schizophrenia, and a complete inability to distinguish between fantasy and reality.",0.2917907021526357,rejected,0.5622535302317492
./coauthor-v1.0/2d9bcb435a994711829fe6b05f256fdb.jsonl,"paranoia, schizophrenia, and a complete inability to distinguish between fantasy and reality. Hearing voices and seeing things that are not there is only one of the serious side effects also though. The more serious side effect is that, for some strange reason, you start to age backwards while remaining paranoid, and schizphrenico. 

This is a huge problem because",you don't know who is real and who isn't.,0.29969311967678236,accepted,0.4566254343883144
./coauthor-v1.0/2d9bcb435a994711829fe6b05f256fdb.jsonl,"as you age backwards, your mental state will also age backwards. Meaning you start to become more and more immature, until you become an infant and eventaully a turn back into a fetus and die because you body can't support itself anymore.

Many people have already experienced this and doctors have been racing against the clock to stop the process.","It is later discovered that the drug was (in part) created by a mad scientist who is now dead, and it was his intention to destroy society",0.6649973355224901,accepted,0.9138863255565649
./coauthor-v1.0/2d9bcb435a994711829fe6b05f256fdb.jsonl,"It is later discovered that the drug was (in part) created by a mad scientist who is now dead, and it was his intention to destroy society. 

Doctors have found his notes, and found a cure for it also. Problem was that it was going to take 20 more years to brew a potion that would stop the side effects of the pill. Fortunately, working while beer brewing companies, they found a way to really speed up this process to make it a 2 month process now. After many clinical trials were a success, they have started to mass produce the cure.","But the problem is that at the end of this 2 month period, when the same people who have taken the pill will take the anti",0.824147195450453,accepted,0.8651174090466269
./coauthor-v1.0/f3bd97b3642443f0869190c50ad0b771.jsonl,"They only know that he draws a crowd, and that has to be worth something.","The alien is a bit of a showman, and has decided to put on a show for his fellow aliens, with Matt Damon as the",0.7706915740882377,accepted,0.5287270369030503
./coauthor-v1.0/f3bd97b3642443f0869190c50ad0b771.jsonl,"The alien is a bit of a showman, and has decided to put on a show for his fellow aliens, with Matt Damon as the
 co-star and antagonist of sorts. What the alien really wants, more than anything the people of Earth can trade for Matt's well being, is to be the star of a great show.","The show is a parody of the movie ""The Producers"", with the alien as Max Bialystock and Matt Damon as Leo Bloom",0.8755288413333733,accepted,0.7884551749072571
./coauthor-v1.0/f3bd97b3642443f0869190c50ad0b771.jsonl,"The show is a parody of the movie ""The Producers"", with the alien as Max Bialystock and Matt Damon as Leo Bloom
, only done with a more intergalactic audience in mind.  thing the aliens is MHe is trying his best to put on a comedic performance about the business of show business, which is something that all beings have in common. Every species loves a good show.","He's a showman, and he knows that he's going to get a lot of it.",0.6513069955133067,rejected,0.6871784040601187
./coauthor-v1.0/f3bd97b3642443f0869190c50ad0b771.jsonl,"The alien goes through the steps of contacting the people of Earth, demanding to speak to their leader because that's what aliens in stories do. The shocked people of Earth send forth a proposal, which is actually pretty good but the alien isn't really interested in the trade value of Matt, he's in it for the credit.","Matt Damon, and the alien, are both happy with the outcome.",0.19675656630503358,rejected,0.7763933180730025
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,we shall get over excessive screen use and embrace the benefits of our digital devicesthe .,"My optimism is based on practical experience with previous screens - more than three decades of using PCs, more than a decade of using a mobile device",0.31979071470770515,accepted,0.9355285539274978
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,"My optimism is based on practical experience with previous screens - more than three decades of using PCs, more than a decade of using a mobile devic.",Screen time is an inevitable part of life in the 21st century; let's minimize its harms and maximize its benefits.,0.20321703828554594,accepted,0.8868440532177396
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,Screen time is an inevitable part of life in the 21st century; let's minimize its harms and maximize its benefits.,"There are four benefits to monitoring and curating screen time: health, safety, performance and academic achievement.",0.9053138290330576,accepted,0.8983485565885996
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,"There are four benefits to monitoring and curating screen time: health, safety, performance and academic achievement",Let's look at each in turn.,0.8834935683384075,accepted,0.6172133998483675
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,Let's look at each in turn.,We'll start with health - because it is the most important.,0.8761539924782822,rejected,0.6744532734334625
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,We'll start with health - because it is the most important,The absence of physical contact also prevents the spread of infection.,0.7772563068930827,accepted,0.5669467095138407
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,"We can make use of the online fitness classes to exercise at home, which is very flexible and self-paced.","screen time can connect us and help us monitor our homes, our children and the elderly who cannot get out.",0.7977366326945037,rejected,0.8847479104076176
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,The absence of physical contact also prevents the spread of infection.,Education is another area of benefit.,0.6949190635811641,accepted,0.8910421112136305
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,"Regarding safety,",Many students can now learn at home via screen time.,0.892386859328492,rejected,0.692820323027551
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,"screen time can connect us and help us monitor our homes, our children and the elderly who cannot get out. For workers, they can work from home with screen time.",And at universities' distance-learning programs can be supplemented with screen time.,0.9526898463884208,accepted,0.8695688702822799
./coauthor-v1.0/07dab80e78f24a8bb09384e9067719d0.jsonl,Education is another area of benefit.,"Finally, screen time can also help in academic achievement by providing the learners with the necessary tools to explore knowledge.",0.8006820869587408,accepted,0.8498365855987975
./coauthor-v1.0/2eec737efca444bc893bea2f5b791a00.jsonl,"I do not really think ""extreme sports"" should really even be called sports. Sports is competativare, and when you add that into extreme sports it really does make it dangerous because instead of taking extra precautions","to make sure you are safe, you are trying to win.",0.30712999965387666,accepted,0.7698522025642995
./coauthor-v1.0/2eec737efca444bc893bea2f5b791a00.jsonl,"to make sure you are safe, you are trying to win.

I really think they should be more focus on being extreme hobbies instead.",", then it will be a lot safer.",0.8026792068087907,accepted,0.7925939239012172
./coauthor-v1.0/2eec737efca444bc893bea2f5b791a00.jsonl,"People can still do them, but if you remove the ""I must win"" aspect from them",injury.,0.28996130498850514,accepted,0.4767312946227961
./coauthor-v1.0/2eec737efca444bc893bea2f5b791a00.jsonl,", then it will be a lot safer. Then it really could not be called a sport, but something people can do to team up with each other to help in making sure their friends (or team mates) are remaining safer from",a huge problem.,0.2878854756568827,accepted,0.6181225377691006
./coauthor-v1.0/2eec737efca444bc893bea2f5b791a00.jsonl,"injury, or even death.",that it is too late.,0.7617527159200106,accepted,0.4330127018922194
./coauthor-v1.0/26ef513f441b4cff947d376a0fe1fb5c.jsonl,"pads and tampons are a necessity in just the same way as toilet paper, soap, and so on. In fact, not providing them is arguably a case of sex discrimination, since all other essentials are supplied. In addition, for school students, puberty is a time when they are still adjusting to needing these supplies, and they may not be prepared. School students also have to rely on adults for at least most of their money, since they cannot be employed more than 20 hours per week. if they are under the employment age, and if they are old enough to work they cannot work","In addition, it is not just a matter of convenience.",0.7426172069434016,accepted,0.9299335358911922
./coauthor-v1.0/26ef513f441b4cff947d376a0fe1fb5c.jsonl,"In addition, it is not just a matter of convenience.
 This is a health issue, because the ability to have clean sanitary supplies can help to prevent infections. Since schools are invested in helping students have basic good health in other ways, such as providing a nurse's office, it makes sense to provide a cleanliness necessity just as they supply toilet paper.",it is not a matter of choice.,0.8280778123994456,accepted,0.851268191727246
./coauthor-v1.0/26ef513f441b4cff947d376a0fe1fb5c.jsonl,"The main way that pads and tampons are different is that only one group needs them. But this does not argue against providing the supplies. Since it is a biological basic necessity,","The same is true for toilet paper, soap, and other products.",0.609254875090274,accepted,0.8044857123941349
./coauthor-v1.0/b75ef56faed74be0b4b59e15138e18f4.jsonl,schools should not provide free pads or tampons.,"I think that it is a good idea for schools to provide free pads and tampons, but I don’t think that they should be required",0.853594732041806,accepted,0.7474093186836597
./coauthor-v1.0/b75ef56faed74be0b4b59e15138e18f4.jsonl,"I think that it is a good idea for schools to provide free pads and tampons, but I don’t think that they should be requiredbe required to .","However, they do have the responsibility to make sure that students are safe and healthy.",0.7352864526243803,rejected,0.8621054497285195
./coauthor-v1.0/b75ef56faed74be0b4b59e15138e18f4.jsonl,Schools are ultimately a place of learning.,"If the school is providing pads and tampons, then they are taking away from the parents' responsibility.",0.5381325484271678,rejected,0.9391485505499116
./coauthor-v1.0/b75ef56faed74be0b4b59e15138e18f4.jsonl,They don't have the responsibility to feed or clothe children-this is the parents duty.,"If parents are unable to provide these items, then the child should be able to go to the school nurse and ask for them.",0.8164604165413879,rejected,0.9035624609139908
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"I began to wonder where I was at. What is this place, I wondered?"""". ""Am I in a world-between-worlds?""",I was then shown a vision of a man who was in a hospital bed.,0.20555113765810662,rejected,0.6227085654194975
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,exactly,I looked around and saw that the other people were also looking around.,0.40809453948772834,accepted,0.5883484054145521
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,I began to feel a bit uneasy.,I was in a place that was not my home.,0.706016577277226,accepted,0.5520524474738834
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"I was in a place I didn't know, with people I didn't know.",I saw a man sitting in the corner.,0.2536579777953759,accepted,0.7028634960055146
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,I didn't know what was going to happeelLooked around for someone to ask.,"""Excuse me, sir,"" I said.",0.24073419642109617,accepted,0.508888004805301
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"I saw a man who looked like me. He had similar clothes, gender, hair, and seemed to be from a more recent era. Many of the people had older clothing, from the 50, 60s, 70s, and 80ss, but his looked modern.","""I'm new here.",0.6688497460132621,accepted,0.6407116072277477
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""Excuse me,"" I said to him.","""You're in the cinema,"" he said.",0.5757698879144708,accepted,0.9128709291752769
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""Can you tell me where I am?""","""We're all in the cinema.""",0.5250238867929115,accepted,0.8416254115301732
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""You're in the cinema,"" he said.","""But what is this place?",0.40876443080321845,accepted,0.8666666666666667
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""You died, and now you're watching your next life.""","""Where am I?""",0.5029108025793533,accepted,0.7921180343813394
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""But what is this place?
"" I said.","""No,"" he said.",0.37792977137589634,accepted,0.8548504142651102
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""Is it a world-between-worlds?""","""It's not a world-between-worlds.",0.6267392582805407,accepted,0.974834873351908
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""No,"" he said.","""Excuse me,"" I said.",0.6996801917002908,accepted,0.936585811581694
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""This is the cinema.""  Finding him very useless, I approached the woman next to him.","""You're in the cinema,"" she said.",0.5694441243603974,accepted,0.9218655355168511
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""Excuse me,"" I said to her.",I turned around.,0.5452480232971275,accepted,0.8215838362577491
./coauthor-v1.0/c72d65250b4f4c1193e2f089afe9429c.jsonl,"""Where am I?""","I ran as fast as I could, and I didn't look back.",0.6514078656013689,rejected,0.6030226891555274
./coauthor-v1.0/138dd7338a0f480584ca1deddb32f6b7.jsonl,"It's pandemonium. It's worse than any stock market crash history has shown us. It's the ultimate day of reckoning. Truth day has come, and nobody is happy.",Men everywhere start to internally freak out.,0.6268512693762431,rejected,0.4199605255658081
./coauthor-v1.0/138dd7338a0f480584ca1deddb32f6b7.jsonl,"Men everywhere start to internally freak out.
 The entire social order has been challenged. No longer can anyone take credit where credit is not necessarily due. The fathers of the world are actually going to have to start putting some effort into it, if they want to maintain a decent ranking. The funny thing is, that nobody realized how important it is to do a good job as a father, to their central role as a human being, until they saw a ranking of themselves. Now it was serious, a challenge, a compitition. e","The days of coasting on the ""fatherhood credit"" are over.",0.42348892869888954,accepted,0.8326782424056709
./coauthor-v1.0/138dd7338a0f480584ca1deddb32f6b7.jsonl,"The days of coasting on the ""fatherhood credit"" are over.",You must get creative.,0.9249395350479346,accepted,0.4152273992686998
./coauthor-v1.0/138dd7338a0f480584ca1deddb32f6b7.jsonl,"Fathers everywhere start looking for new, creative ways to express love and caring. No more hammering a winning attitude and hoping for a sports star attitude. If your kid hates you, your ranking will reflect that.",Many have speculated that this new era of fatherhood will rival the renaissance.,0.6809820049034188,accepted,0.7856457858243782
./coauthor-v1.0/138dd7338a0f480584ca1deddb32f6b7.jsonl,"You must get creative. Some fathers find that asking their children what they would actually like to spend time doing is the best approach. Some fathers find that they don't need to ask, but if they just listen they will find the answer. The result of the new system of fathers day gift rankings results in a much more open minded, sophisticated approach to fatherhood.",It will be the catalyst for a new age.,0.8078314291525688,rejected,0.774555360723776
./coauthor-v1.0/138dd7338a0f480584ca1deddb32f6b7.jsonl,"Many have speculated that this new era of fatherhood will rival the renaissance.

And why not? A new school of thought on one of the most basic elements of life on this planet is bound to have a signifigant impact on the evolution of society. c",Maybe they won't need a ranking system at all.,0.8270877975605595,accepted,0.48524850980819073
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"we only have an obligation to keep up with the news,",if it is relevant to us.,0.8351509122883565,accepted,0.3726779962499649
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"if it is relevant to us. That is, if","you are in a position where you can profit off of or effect real change with information, you have an obligation to know what is going on in the",0.853627767580415,accepted,0.5776938278449569
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"you are in a position where you can profit off of or effect real change with information, you have an obligation to know what is going on to the extent that that knowledge, will help you do those things.","If you are a CEO, you have an obligation to know what is going on in the world.",0.8928635813117213,accepted,0.97187295313587
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"If you are a CEO, you have an obligation to know what is going on in the worl of business, and in the broader scheme of things that might affect your business. If","you are a doctor, you have an obligation to know what is going on in the world of medicine.",0.915849861453849,accepted,0.9738596871243663
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"you are a doctor, you have an obligation to know what is going on in the world of medicine. If","you are a farmer, you have an obligation to know what is going on in the world of agriculture.",0.8511140809828062,accepted,0.9919027007433419
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"you are a farmer, you have an obligation to know what is going on in the world of agriculture. If","you are an actor or writer or singer, you have an obligation to know what is going on in the world of entertainment.",0.8896689940379641,accepted,0.9504817514146687
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"you are an actor or writer or singer, you have an obligation to know what is going on in the world of entertainment.  What then if you're an ordinary citizen?

Well, then",you have an obligation to know what is going on in the world that might affect you or that of people who might be close to you.,0.8833348308749832,accepted,0.8286634726051918
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"you have an obligation to know what is going on in the world that might affect you or that of people who might be close to you. If you have children, for example, you","have an obligation to know about the world of education, so you can properly choose how to educate your children.",0.8753125319385227,accepted,0.8213978322544623
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"have an obligation to know about the world of education, so you can properly choose how to ehat's going on in the realm of schooling You also need to know about changes in the law that affect","things if you have a frail elderly person in your life, or an ailing cousin, or a sibling who cannot take care of themselves.",0.43723364096937667,rejected,0.8286059203283286
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,education. You need to know about health,changes in the economy that may impact your job.,0.7895718278790613,rejected,0.8164965809277261
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"crises that your children might be impacted by. Of course, that goes beyond parenting, you also need to know about those",housing and mortgage issues.,0.6950586065071098,accepted,0.30725493389951347
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"things if you have a frail elderly person in your life, or an ailing cousin, or a sibling who cannot take care of themselves, and even for yourself.

If you work, you need to know about","If you are a tenant, you need to know about rent issues, and if you live in subsidized housing, the happenings in the housing industry also",0.6183524088547907,accepted,0.9359299940830487
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"changes in the economy that may impact your job, or political issues to the extent that they could impact the economy.  If you're a homeowner, you need to know about",", you have an obligation to know about legislation that impacts taxes.",0.7984849836168104,accepted,0.8913870089397364
./coauthor-v1.0/b43804135b264aaf84c129e2f6c5be48.jsonl,"housing and mortgage issues, and developments related to home maintenance.",know about developments in your field to learn new information in order to improve upon your profession.,0.7857410199375495,rejected,0.7624437362098716
./coauthor-v1.0/cf17210c31294194a0bf3e3a851a34ea.jsonl,"You wonder who JFK might be. It could be the JFK, he;s dead'",Wasn't he buried in Arlington cemetery?,0.43743677272393844,accepted,0.7637626158259734
./coauthor-v1.0/cf17210c31294194a0bf3e3a851a34ea.jsonl,Wasn't he buried in Arlington cemetery?n't You're pretty sure hat he was.,"His wiki page tells you that yes, he is dead.",0.4696441398607254,rejected,0.7918075824648958
./coauthor-v1.0/cf17210c31294194a0bf3e3a851a34ea.jsonl,"t So you goofle ""JFK,"".","Half of the results tell you that he is dead, and half tell you to look at more results.",0.6724756748783567,accepted,0.42779263194649864
./coauthor-v1.0/cf17210c31294194a0bf3e3a851a34ea.jsonl,"His wiki page tells you that yes, he is dead. You look at more results.","So you google his wiki page again, to make sure that the first half was right.",0.7278712870494166,accepted,0.8371385281611449
./coauthor-v1.0/cf17210c31294194a0bf3e3a851a34ea.jsonl,"Half of the results tell you that he is dead, and half tell you to look at more results.",But the wiki page is gone.,0.6519953239354235,accepted,0.7468160448149385
